	2013920172	normal	2011920161	2014001	2025拓荒节礼包_付费_1.99_schema3-5&6	LC_EVENT_astro_2025_chain_pack_title		1.99	[{"pay_type":"gplay", "product_id": "x2_0199_cd_an"},{"pay_type":"ios", "product_id": "ape_0199_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_0199_cd_an"}]	{"limit_cnt":1,"limit_type":"period"}	0	500	0	[]	[{"asset":{"typ":"item","id":11116304,"val":2},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11117068,"val":50},"setting":{"serial_number":99, "ishighlight": false}}]	[]	[]	[{"asset":{"typ":"item","id":11114316,"val":1},"setting":{"serial_number":96, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":500},"setting":{"serial_number":0, "ishighlight": false}}]	[]	0	{}	0						[]	{}	0
	2013920173	normal	2011920162	2014001	2025拓荒节礼包_付费_4.99_schema3-5&6	LC_EVENT_astro_2025_chain_pack_title		4.99	[{"pay_type":"gplay", "product_id": "x2_0499_cd_an"},{"pay_type":"ios", "product_id": "ape_0499_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_0499_cd_an"}]	{"limit_cnt":1,"limit_type":"period"}	0	1250	0	[]	[{"asset": {"typ": "item", "id": 11116304, "val": 3}, "setting": {"serial_number": 100, "ishighlight": false}}, {"asset": {"typ": "item", "id": 11116006, "val": 5}, "setting": {"serial_number": 99, "ishighlight": false}}]	[]	[]	[{"asset": {"typ": "item", "id": 11114316, "val": 1}, "setting": {"serial_number": 96, "ishighlight": false}}, {"asset": {"typ": "xp", "id": 11161002, "val": 1250}, "setting": {"serial_number": 0, "ishighlight": false}}]	[]	0	{}	0						[]	{}	0
	2013920174	normal	2011920163	2014001	2025拓荒节礼包_付费_4.99_schema3-5&6	LC_EVENT_astro_2025_chain_pack_title		4.99	[{"pay_type":"gplay", "product_id": "x2_0499_cd_an"},{"pay_type":"ios", "product_id": "ape_0499_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_0499_cd_an"}]	{"limit_cnt":1,"limit_type":"period"}	0	1250	0	[]	[{"asset":{"typ":"item","id":11111105,"val":10},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11111102,"val":120},"setting":{"serial_number":99, "ishighlight": false}}]	[]	[]	[{"asset":{"typ":"item","id":11114316,"val":1},"setting":{"serial_number":96, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":1250},"setting":{"serial_number":0, "ishighlight": false}}]	[]	0	{}	0						[]	{}	0
	2013920175	normal	2011920164	2014001	2025拓荒节礼包_9.99_schema3-5	LC_EVENT_astro_2025_chain_pack_title		9.99	[{"pay_type":"gplay", "product_id": "x2_0999_cd_an"},{"pay_type":"ios", "product_id": "ape_0999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_0999_cd_an"}]	{"limit_cnt":1,"limit_type":"period"}	0	2500	0	[]	[{"asset": {"typ": "item", "id": 11116304, "val": 5}, "setting": {"serial_number": 100, "ishighlight": false}}, {"asset": {"typ": "item", "id": 11116006, "val": 10}, "setting": {"serial_number": 99, "ishighlight": false}}]	[]	[]	[{"asset": {"typ": "item", "id": 11114317, "val": 1}, "setting": {"serial_number": 96, "ishighlight": false}}, {"asset": {"typ": "xp", "id": 11161002, "val": 2500}, "setting": {"serial_number": 0, "ishighlight": false}}]	[]	0	{}	0						[]	{}	0
	2013920176	normal	2011920165	2014001	2025拓荒节礼包_9.99_schema3-5	LC_EVENT_astro_2025_chain_pack_title		9.99	[{"pay_type":"gplay", "product_id": "x2_0999_cd_an"},{"pay_type":"ios", "product_id": "ape_0999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_0999_cd_an"}]	{"limit_cnt":1,"limit_type":"period"}	0	2500	0	[]	[{"asset":{"typ":"item","id":11116604,"val":30},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11117024,"val":8},"setting":{"serial_number":99, "ishighlight": false}}]	[]	[]	[{"asset":{"typ":"item","id":11114317,"val":1},"setting":{"serial_number":96, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":2500},"setting":{"serial_number":0, "ishighlight": false}}]	[]	0	{}	0						[]	{}	0
	2013920177	normal	2011920166	2014001	2025拓荒节礼包_19.99_schema3-5	LC_EVENT_astro_2025_chain_pack_title		19.99	[{"pay_type":"gplay", "product_id": "x2_1999_cd_an"},{"pay_type":"ios", "product_id": "ape_1999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_1999_cd_an"}]	{"limit_cnt":1,"limit_type":"period"}	0	5000	0	[]	[{"asset":{"typ":"item","id":11118501,"val":30},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11118501,"val":30},"setting":{"serial_number":99, "ishighlight": false}}]	[]	[]	[{"asset":{"typ":"item","id":11114318,"val":1},"setting":{"serial_number":96, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":5000},"setting":{"serial_number":0, "ishighlight": false}}]	[]	0	{}	0						[]	{}	0
	2013920178	normal	2011920167	2014001	2025拓荒节礼包_29.99_schema3-5	LC_EVENT_astro_2025_chain_pack_title		29.99	[{"pay_type":"gplay", "product_id": "x2_2999_cd_an"},{"pay_type":"ios", "product_id": "ape_2999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_2999_cd_an"}]	{"limit_cnt":1,"limit_type":"period"}	0	7500	0	[]	[{"asset":{"typ":"item","id":11117069,"val":30},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11117068,"val":1200},"setting":{"serial_number":99, "ishighlight": false}}]	[]	[]	[{"asset":{"typ":"item","id":11114318,"val":1},"setting":{"serial_number":96, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":7500},"setting":{"serial_number":0, "ishighlight": false}}]	[]	0	{}	0						[]	{}	0
	2013920179	normal	2011920168	2014001	2025拓荒节礼包_49.99_schema3-5	LC_EVENT_astro_2025_chain_pack_title		49.99	[{"pay_type":"gplay", "product_id": "x2_4999_cd_an"},{"pay_type":"ios", "product_id": "ape_4999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_4999_cd_an"}]	{"limit_cnt":1,"limit_type":"period"}	0	12500	0	[]	[{"asset":{"typ":"item","id":11117069,"val":50},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11117068,"val":2000},"setting":{"serial_number":99, "ishighlight": false}}]	[]	[]	[{"asset":{"typ":"item","id":11114319,"val":1},"setting":{"serial_number":96, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":12500},"setting":{"serial_number":0, "ishighlight": false}}]	[]	0	{}	0						[]	{}	0
	2013920180	normal	2011920169	2014001	2025拓荒节礼包_9.99_schema3-5	LC_EVENT_astro_2025_chain_pack_title		9.99	[{"pay_type":"gplay", "product_id": "x2_0999_cd_an"},{"pay_type":"ios", "product_id": "ape_0999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_0999_cd_an"}]	{"limit_cnt":1,"limit_type":"period"}	0	2500	0	[]	[{"asset":{"typ":"item","id":11116304,"val":5},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11117069,"val":10},"setting":{"serial_number":99, "ishighlight": false}}]	[]	[]	[{"asset":{"typ":"item","id":11114317,"val":1},"setting":{"serial_number":96, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":2500},"setting":{"serial_number":0, "ishighlight": false}}]	[]	0	{}	0						[]	{}	0
	2013920181	normal	2011920170	2014001	2025拓荒节礼包_19.99_schema3-5	LC_EVENT_astro_2025_chain_pack_title		19.99	[{"pay_type":"gplay", "product_id": "x2_1999_cd_an"},{"pay_type":"ios", "product_id": "ape_1999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_1999_cd_an"}]	{"limit_cnt":1,"limit_type":"period"}	0	5000	0	[]	[{"asset": {"typ": "item", "id": 11116304, "val": 10}, "setting": {"serial_number": 100, "ishighlight": false}}, {"asset": {"typ": "item", "id": 11116006, "val": 20}, "setting": {"serial_number": 99, "ishighlight": false}}]	[]	[]	[{"asset": {"typ": "item", "id": 11114318, "val": 1}, "setting": {"serial_number": 96, "ishighlight": false}}, {"asset": {"typ": "xp", "id": 11161002, "val": 5000}, "setting": {"serial_number": 0, "ishighlight": false}}]	[]	0	{}	0						[]	{}	0
