1750,1411317,[1002*23000],,,
2000,1814708,[1002*23000],,,
1650,1153394,[1002*22000],,,
2160,1970780,[1002*22000],,,
1270,210410,[1002*21000],,,
2050,1848026,[1002*21000],,,
2160,1954877,[1002*21000],,,
2440,2299481,[1002*21000],,,
2500,2397251,[1002*21000],,,
1510,775130,[1002*20000],,,
1920,1709971,[1002*20000],,,
1950,1758795,[1002*20000],,,
2000,1806502,[1002*20000],,,
2520,2440625,[1002*20000],,,
1600,947746,[1002*19000],,,
1700,1349464,[1002*19000],,,
1920,1715104,[1002*19000],,,
1960,1768979,[1002*19000],,,
2100,1902772,[1002*19000],,,
2150,1941768,[1002*19000],,,
1530,780878,[1002*18000],,,
1540,799174,[1002*18000],,,
1610,991417,[1002*18000],,,
2090,1879881,[1002*18000],,,
2430,2258053,[1002*18000],,,
2590,2527331,[1002*18000],,,
1530,791710,[1002*17000],,,
1610,989342,[1002*17000],,,
1620,1061433,[1002*17000],,,
2210,2000343,[1002*17000],,,
2400,2227478,[1002*17000],,,
1420,680641,[1002*16000],,,
1850,1587095,[1002*16000],,,
2020,1823938,[1002*16000],,,
2130,1920074,[1002*16000],,,
2360,2179170,[1002*16000],,,
2460,2319723,[1002*16000],,,
2520,2421627,[1002*16000],,,
1920,1712274,[1002*15000],,,
2320,2128101,[1002*15000],,,
2390,2211583,[1002*15000],,,
2530,2419137,[1002*15000],,,
2560,2488786,[1002*15000],,,
1580,889497,[1002*14000],,,
2210,2003728,[1002*14000],,,
2220,2014250,[1002*14000],,,
2500,2413510,[1002*14000],,,
2570,2487870,[1002*14000],,,
1620,1025324,[1002*13000],,,
2370,2181603,[1002*13000],,,
2390,2195553,[1002*13000],,,
2470,2331278,[1002*13000],,,
2490,2380766,[1002*13000],,,
2540,2450725,[1002*13000],,,
2540,2456072,[1002*13000],,,
2600,2534464,[1002*13000],,,
2450,2296868,[1002*12000],,,
1510,762728,[1002*11000],,,
1600,967114,[1002*11000],,,
2050,1843903,[1002*11000],,,
2330,2126386,[1002*11000],,,
2350,2156539,[1002*11000],,,
2450,2297124,[1002*11000],,,
1460,733757,[1002*10000],,,
1830,1540878,[1002*10000],,,
2030,1829810,[1002*10000],,,
2080,1880170,[1002*10000],,,
2440,2289719,[1002*10000],,,
2570,2488641,[1002*10000],,,
1570,839591,[1002*9000],,,
1630,1090710,[1002*9000],,,
1630,1098046,[1002*9000],,,
1760,1435684,[1002*9000],,,
2170,1958662,[1002*9000],,,
2240,2039063,[1002*9000],,,
2500,2416941,[1002*9000],,,
2560,2474895,[1002*9000],,,
1860,1589820,[1002*8000],,,
1920,1716821,[1002*8000],,,
2060,1859066,[1002*8000],,,
2310,2107891,[1002*8000],,,
2420,2262975,[1002*8000],,,
2450,2314381,[1002*8000],,,
1680,1411470,[1002*7000],,,
2320,2128690,[1002*7000],,,
2340,2155538,[1002*7000],,,
2380,2190033,[1002*7000],,,
2410,2221811,[1002*7000],,,
2420,2272281,[1002*7000],,,
2480,2364561,[1002*7000],,,
