	2013920123	normal	2011920120	2014001	节日通用-强消耗抽奖券礼包_4.99	LC_ITEM_new_strong_consume_gacha_token2_name	LC_IAP_packet_desc	4.99	[{"pay_type":"gplay", "product_id": "x2_0499_cd_an"},{"pay_type":"ios", "product_id": "ape_0499_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_0499_cd_an"}]	{"limit_cnt":1,"limit_type":"daily"}	1	1250	5000	[]	[]	[]	[]	[{"asset":{"typ":"item","id":11119279,"val":10},"setting":{"serial_number":99, "ishighlight": true}},{"asset":{"typ":"item","id":11114316,"val":1},"setting":{"serial_number":98, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":1250},"setting":{"serial_number":97, "ishighlight": false}}]	[]	15119836	{}	0						[{"typ":"roi","tag":2}]	{}	0
	2013920124	normal	2011920120	2014001	节日通用-强消耗抽奖券礼包_9.99	LC_ITEM_new_strong_consume_gacha_token2_name	LC_IAP_packet_desc	9.99	[{"pay_type":"gplay", "product_id": "x2_0999_cd_an"},{"pay_type":"ios", "product_id": "ape_0999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_0999_cd_an"}]	{"limit_cnt":1,"limit_type":"daily"}	1	2500	10000	[]	[]	[]	[]	[{"asset":{"typ":"item","id":11119279,"val":20},"setting":{"serial_number":99, "ishighlight": true}},{"asset":{"typ":"item","id":11114317,"val":1},"setting":{"serial_number":98, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":2500},"setting":{"serial_number":97, "ishighlight": false}}]	[]	15119836	{}	0						[{"typ":"roi","tag":2}]	{}	0
	2013920125	normal	2011920120	2014001	节日通用-强消耗抽奖券礼包_19.99	LC_ITEM_new_strong_consume_gacha_token2_name	LC_IAP_packet_desc	19.99	[{"pay_type":"gplay", "product_id": "x2_1999_cd_an"},{"pay_type":"ios", "product_id": "ape_1999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_1999_cd_an"}]	{"limit_cnt":1,"limit_type":"daily"}	1	5000	20000	[]	[]	[]	[]	[{"asset":{"typ":"item","id":11119279,"val":40},"setting":{"serial_number":99, "ishighlight": true}},{"asset":{"typ":"item","id":11114318,"val":1},"setting":{"serial_number":98, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":5000},"setting":{"serial_number":97, "ishighlight": false}}]	[]	15119836	{}	0						[{"typ":"roi","tag":2}]	{}	0
	2013920126	normal	2011920120	2014001	节日通用-强消耗抽奖券礼包_49.99	LC_ITEM_new_strong_consume_gacha_token2_name	LC_IAP_packet_desc	49.99	[{"pay_type":"gplay", "product_id": "x2_4999_cd_an"},{"pay_type":"ios", "product_id": "ape_4999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_4999_cd_an"}]	{"limit_cnt":1,"limit_type":"daily"}	1	12500	50000	[]	[]	[]	[]	[{"asset":{"typ":"item","id":11119279,"val":100},"setting":{"serial_number":99, "ishighlight": true}},{"asset":{"typ":"item","id":11114319,"val":1},"setting":{"serial_number":98, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":12500},"setting":{"serial_number":97, "ishighlight": false}}]	[]	15119836	{}	0						[{"typ":"roi","tag":2}]	{}	0
	2013920127	normal	2011920120	2014001	节日通用-强消耗抽奖券礼包_99.99	LC_ITEM_new_strong_consume_gacha_token2_name	LC_IAP_packet_desc	99.99	[{"pay_type":"gplay", "product_id": "x2_9999_cd_an"},{"pay_type":"ios", "product_id": "ape_9999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_9999_cd_an"}]	{"limit_cnt":10,"limit_type":"daily"}	1	25000	100000	[]	[]	[]	[]	[{"asset":{"typ":"item","id":11119279,"val":200},"setting":{"serial_number":99, "ishighlight": true}},{"asset":{"typ":"item","id":11114320,"val":1},"setting":{"serial_number":98, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":25000},"setting":{"serial_number":97, "ishighlight": false}}]	[]	15119836	{}	0						[{"typ":"roi","tag":2}]	{}	0
	2013920128	normal	2011920121	2014001	节日通用强消耗触发礼包1	LC_IAP_strong_consume_scene_pkg_name	LC_IAP_strong_consume_scene_pkg_desc	2.99	[{"pay_type":"gplay", "product_id": "x2_0299_cd_an"},{"pay_type":"ios", "product_id": "ape_0299_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_0299_cd_an"}]	{"limit_cnt":1,"limit_type":"period"}	1	750	100000	[]	[]	[]	[]	[{"asset":{"typ":"item","id":11119279,"val":10},"setting":{"serial_number":99, "ishighlight": true}},{"asset":{"typ":"item","id":11114316,"val":1},"setting":{"serial_number":98, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":750},"setting":{"serial_number":97, "ishighlight": false}}]	[]	15119836	{}	0						[{"typ":"roi","tag":2,"val":42000}]	{}	0
	2013920129	normal	2011920122	2014001	节日通用强消耗触发礼包2	LC_IAP_strong_consume_scene_pkg_name	LC_IAP_strong_consume_scene_pkg_desc	9.99	[{"pay_type":"gplay", "product_id": "x2_0999_cd_an"},{"pay_type":"ios", "product_id": "ape_0999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_0999_cd_an"}]	{"limit_cnt":1,"limit_type":"period"}	1	2500	100000	[]	[]	[]	[]	[{"asset":{"typ":"item","id":11119279,"val":20},"setting":{"serial_number":99, "ishighlight": true}},{"asset":{"typ":"item","id":11114317,"val":1},"setting":{"serial_number":98, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":2500},"setting":{"serial_number":97, "ishighlight": false}}]	[]	15119836	{}	0						[{"typ":"roi","tag":2,"val":38000}]	{}	0
	2013920130	normal	2011920123	2014001	节日通用强消耗触发礼包3	LC_IAP_strong_consume_scene_pkg_name	LC_IAP_strong_consume_scene_pkg_desc	29.99	[{"pay_type":"gplay", "product_id": "x2_2999_cd_an"},{"pay_type":"ios", "product_id": "ape_2999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_2999_cd_an"}]	{"limit_cnt":1,"limit_type":"period"}	1	7500	100000	[]	[]	[]	[]	[{"asset":{"typ":"item","id":11119279,"val":40},"setting":{"serial_number":99, "ishighlight": true}},{"asset":{"typ":"item","id":11114318,"val":1},"setting":{"serial_number":98, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":7500},"setting":{"serial_number":97, "ishighlight": false}}]	[]	15119836	{}	0						[{"typ":"roi","tag":2,"val":33000}]	{}	0
	2013920131	normal	2011920124	2014001	节日通用强消耗触发礼包4	LC_IAP_strong_consume_scene_pkg_name	LC_IAP_strong_consume_scene_pkg_desc	49.99	[{"pay_type":"gplay", "product_id": "x2_4999_cd_an"},{"pay_type":"ios", "product_id": "ape_4999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_4999_cd_an"}]	{"limit_cnt":1,"limit_type":"period"}	1	12500	100000	[]	[]	[]	[]	[{"asset":{"typ":"item","id":11119279,"val":100},"setting":{"serial_number":99, "ishighlight": true}},{"asset":{"typ":"item","id":11114319,"val":1},"setting":{"serial_number":98, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":12500},"setting":{"serial_number":97, "ishighlight": false}}]	[]	15119836	{}	0						[{"typ":"roi","tag":2,"val":33000}]	{}	0
	2013920132	normal	2011920125	2014001	节日通用强消耗触发礼包5	LC_IAP_strong_consume_scene_pkg_name	LC_IAP_strong_consume_scene_pkg_desc	99.99	[{"pay_type":"gplay", "product_id": "x2_9999_cd_an"},{"pay_type":"ios", "product_id": "ape_9999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_9999_cd_an"}]	{"limit_cnt":1,"limit_type":"period"}	1	25000	100000	[]	[]	[]	[]	[{"asset":{"typ":"item","id":11119279,"val":200},"setting":{"serial_number":99, "ishighlight": true}},{"asset":{"typ":"item","id":11114320,"val":1},"setting":{"serial_number":98, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":25000},"setting":{"serial_number":97, "ishighlight": false}}]	[]	15119836	{}	0						[{"typ":"roi","tag":2,"val":31000}]	{}	0
