	2013920188	normal	2011920177	2014001	2025拓荒节GACHA礼包_4.99	LC_EVENT_astro_2025_gahca_title	LC_IAP_packet_desc	4.99	[{"pay_type":"gplay", "product_id": "x2_0499_cd_an"},{"pay_type":"ios", "product_id": "ape_0499_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_0499_cd_an"}]	{"limit_cnt":5,"limit_type":"period"}	0	1250	11670	[]	[]	[]	[]	[{"asset":{"typ":"xp","id":11161002,"val":1250},"setting":{"serial_number":0, "ishighlight": false}},{"asset":{"typ":"item","id":11114316,"val":1},"setting":{"serial_number":1, "ishighlight": false}},{"asset":{"typ":"item","id":111111315,"val":10},"setting":{"serial_number":100, "ishighlight": true}}]	[]	1511020786	{}	0						[{"typ":"roi","tag":2,"val":98400}]	{}	0
	2013920189	normal	2011920177	2014001	2025拓荒节GACHA礼包_9.99	LC_EVENT_astro_2025_gahca_title	LC_IAP_packet_desc	9.99	[{"pay_type":"gplay", "product_id": "x2_0999_cd_an"},{"pay_type":"ios", "product_id": "ape_0999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_0999_cd_an"}]	{"limit_cnt":5,"limit_type":"period"}	0	2500	23486	[]	[]	[]	[]	[{"asset":{"typ":"xp","id":11161002,"val":2500},"setting":{"serial_number":0, "ishighlight": false}},{"asset":{"typ":"item","id":11114317,"val":1},"setting":{"serial_number":1, "ishighlight": false}},{"asset":{"typ":"item","id":111111315,"val":20},"setting":{"serial_number":100, "ishighlight": true}}]	[]	1511020897	{}	0						[{"typ":"roi","tag":2,"val":97600}]	{}	0
	2013920190	normal	2011920177	2014001	2025拓荒节GACHA礼包_19.99	LC_EVENT_astro_2025_gahca_title	LC_IAP_packet_desc	19.99	[{"pay_type":"gplay", "product_id": "x2_1999_cd_an"},{"pay_type":"ios", "product_id": "ape_1999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_1999_cd_an"}]	{"limit_cnt":5,"limit_type":"period"}	0	5000	49186	[]	[]	[]	[]	[{"asset":{"typ":"xp","id":11161002,"val":5000},"setting":{"serial_number":0, "ishighlight": false}},{"asset":{"typ":"item","id":11114318,"val":1},"setting":{"serial_number":1, "ishighlight": false}},{"asset":{"typ":"item","id":111111315,"val":40},"setting":{"serial_number":100, "ishighlight": true}}]	[]	1511020898	{}	0						[{"typ":"roi","tag":2,"val":94000}]	{}	0
	2013920191	normal	2011920177	2014001	2025拓荒节GACHA礼包_49.99	LC_EVENT_astro_2025_gahca_title	LC_IAP_packet_desc	49.99	[{"pay_type":"gplay", "product_id": "x2_4999_cd_an"},{"pay_type":"ios", "product_id": "ape_4999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_4999_cd_an"}]	{"limit_cnt":10,"limit_type":"period"}	0	12500	121966	[]	[]	[]	[]	[{"asset":{"typ":"xp","id":11161002,"val":12500},"setting":{"serial_number":0, "ishighlight": false}},{"asset":{"typ":"item","id":11114319,"val":1},"setting":{"serial_number":1, "ishighlight": false}},{"asset":{"typ":"item","id":111111315,"val":100},"setting":{"serial_number":100, "ishighlight": true}}]	[]	1511020899	{}	0						[{"typ":"roi","tag":2,"val":93400}]	{}	0
	2013920192	normal	2011920177	2014001	2025拓荒节GACHA礼包_99.99	LC_EVENT_astro_2025_gahca_title	LC_IAP_packet_desc	99.99	[{"pay_type":"gplay", "product_id": "x2_9999_cd_an"},{"pay_type":"ios", "product_id": "ape_9999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_9999_cd_an"}]	{"limit_cnt":10,"limit_type":"period"}	0	25000	231566	[]	[]	[]	[]	[{"asset":{"typ":"xp","id":11161002,"val":25000},"setting":{"serial_number":0, "ishighlight": false}},{"asset":{"typ":"item","id":11114320,"val":1},"setting":{"serial_number":1, "ishighlight": false}},{"asset":{"typ":"item","id":111111315,"val":200},"setting":{"serial_number":100, "ishighlight": true}}]	[]	1511020899	{}	0						[{"typ":"roi","tag":2,"val":92700}]	{}	0
	2013920193	random	2011920178	2014001	2025拓荒节随机GACHA礼包_4.99	LC_EVENT_astro_2025_gahca_title	LC_IAP_packet_desc	4.99	[{"pay_type":"gplay", "product_id": "x2_0499_cd_an"},{"pay_type":"ios", "product_id": "ape_0499_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_0499_cd_an"}]	{"limit_cnt":1,"limit_type":"period"}	1	1250	13694	[]	[]	[]	[]	[{"asset":{"typ":"item","id":11114318,"val":1},"setting":{"serial_number":8, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":5000},"setting":{"serial_number":0, "ishighlight": false}}]	[]	1511020897	{}	0						[{"typ":"roi","tag":2}]	{}	0
	2013920194	random	2011920179	2014001	2025拓荒节随机GACHA礼包_9.99	LC_EVENT_astro_2025_gahca_title	LC_IAP_packet_desc	9.99	[{"pay_type":"gplay", "product_id": "x2_0999_cd_an"},{"pay_type":"ios", "product_id": "ape_0999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_0999_cd_an"}]	{"limit_cnt":1,"limit_type":"period"}	1	2500	23861	[]	[]	[]	[]	[{"asset":{"typ":"item","id":11114318,"val":1},"setting":{"serial_number":8, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":5000},"setting":{"serial_number":0, "ishighlight": false}}]	[]	1511020897	{}	0						[{"typ":"roi","tag":2}]	{}	0
	2013920195	random	2011920180	2014001	2025拓荒节随机GACHA礼包_19.99	LC_EVENT_astro_2025_gahca_title	LC_IAP_packet_desc	19.99	[{"pay_type":"gplay", "product_id": "x2_1999_cd_an"},{"pay_type":"ios", "product_id": "ape_1999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_1999_cd_an"}]	{"limit_cnt":1,"limit_type":"period"}	1	5000	55000	[]	[]	[]	[]	[{"asset":{"typ":"item","id":11114318,"val":1},"setting":{"serial_number":8, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":5000},"setting":{"serial_number":0, "ishighlight": false}}]	[]	1511020898	{}	0						[{"typ":"roi","tag":2}]	{}	0
	2013920196	random	2011920181	2014001	2025拓荒节随机GACHA礼包_49.99	LC_EVENT_astro_2025_gahca_title	LC_IAP_packet_desc	49.99	[{"pay_type":"gplay", "product_id": "x2_4999_cd_an"},{"pay_type":"ios", "product_id": "ape_4999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_4999_cd_an"}]	{"limit_cnt":1,"limit_type":"period"}	1	12500	121966	[]	[]	[]	[]	[{"asset":{"typ":"item","id":11114319,"val":1},"setting":{"serial_number":8, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":12500},"setting":{"serial_number":0, "ishighlight": false}}]	[]	1511020899	{}	0						[{"typ":"roi","tag":2}]	{}	0
	2013920197	random	2011920182	2014001	2025拓荒节随机GACHA礼包_99.99	LC_EVENT_astro_2025_gahca_title	LC_IAP_packet_desc	99.99	[{"pay_type":"gplay", "product_id": "x2_9999_cd_an"},{"pay_type":"ios", "product_id": "ape_9999_cd_ios"},{"pay_type":"aggregate", "product_id": "x2_9999_cd_an"}]	{"limit_cnt":1,"limit_type":"period"}	1	25000	275000	[]	[]	[]	[]	[{"asset":{"typ":"item","id":11114320,"val":1},"setting":{"serial_number":8, "ishighlight": false}},{"asset":{"typ":"xp","id":11161002,"val":25000},"setting":{"serial_number":0, "ishighlight": false}}]	[]	1511020899	{}	0						[{"typ":"roi","tag":2}]	{}	0
