	2115116	2115114102	打造x次	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0},{"op":"ge","typ":"player_level","id":0,"val":5}]}	{"cat":101426030,"val":50,"op":"ge"}	0	[{"asset":{"typ":"item","id":111111314,"val":1},"setting":{"serial_number":5,"ishighlight":false}},{"asset":{"typ":"item","id":11111001,"val":2},"setting":{"serial_number":4,"ishighlight":false}},{"asset":{"typ":"item","id":11111005,"val":2},"setting":{"serial_number":3,"ishighlight":false}},{"asset":{"typ":"item","id":111111336,"val":1},"setting":{"serial_number":8,"ishighlight":false}},{"asset":{"typ":"item","id":11114017,"val":1},"setting":{"serial_number":8,"ishighlight":false}}]	lc_event_craft_any_desc	{"lc":"lc_event_craft_any_desc","args":[50]}	{"lc":"LC_EVENT_label_day_1","order":5}	{"lc":"LC_EVENT_Daily_quest","order":3}	999	0	{}	0		{}	0	0	0
	2115116	2115114103	鉴宝x次	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0},{"op":"ge","typ":"player_level","id":0,"val":5}]}	{"cat":101426026,"arg":{"ids":[7]},"val":5,"op":"ge"}	0	[{"asset":{"typ":"item","id":111111314,"val":1},"setting":{"serial_number":5,"ishighlight":false}},{"asset":{"typ":"item","id":11111001,"val":2},"setting":{"serial_number":4,"ishighlight":false}},{"asset":{"typ":"item","id":11111005,"val":2},"setting":{"serial_number":3,"ishighlight":false}},{"asset":{"typ":"item","id":111111336,"val":1},"setting":{"serial_number":8,"ishighlight":false}},{"asset":{"typ":"item","id":11114017,"val":1},"setting":{"serial_number":8,"ishighlight":false}}]	lc_event_appraise_cnt_desc	{"lc":"lc_event_appraise_cnt_desc","args":[5]}	{"lc":"LC_EVENT_label_day_1","order":5}	{"lc":"LC_EVENT_Daily_quest","order":3}	998	0	{}	0		{}	0	0	0
	2115116	2115114104	交易x次	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0},{"op":"ge","typ":"player_level","id":0,"val":5}]}	{"cat":101426005,"val":30,"op":"ge"}	0	[{"asset":{"typ":"item","id":111111314,"val":1},"setting":{"serial_number":5,"ishighlight":false}},{"asset":{"typ":"item","id":11111001,"val":2},"setting":{"serial_number":4,"ishighlight":false}},{"asset":{"typ":"item","id":11111005,"val":2},"setting":{"serial_number":3,"ishighlight":false}},{"asset":{"typ":"item","id":111111336,"val":1},"setting":{"serial_number":8,"ishighlight":false}},{"asset":{"typ":"item","id":11114017,"val":1},"setting":{"serial_number":8,"ishighlight":false}}]	lc_event_sell_desc	{"lc":"lc_event_sell_desc","args":[30]}	{"lc":"LC_EVENT_label_day_1","order":5}	{"lc":"LC_EVENT_Daily_quest","order":3}	997	0	{}	0		{}	0	0	0
	2115116	2115114105	抽卡x次	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0},{"op":"ge","typ":"player_level","id":0,"val":5}]}	{"cat":101411012,"arg":{"ids":[2]},"val":10,"op":"ge"}	0	[{"asset":{"typ":"item","id":111111314,"val":1},"setting":{"serial_number":5,"ishighlight":false}},{"asset":{"typ":"item","id":11111001,"val":2},"setting":{"serial_number":4,"ishighlight":false}},{"asset":{"typ":"item","id":11111005,"val":2},"setting":{"serial_number":3,"ishighlight":false}},{"asset":{"typ":"item","id":111111336,"val":1},"setting":{"serial_number":8,"ishighlight":false}},{"asset":{"typ":"item","id":11114017,"val":1},"setting":{"serial_number":8,"ishighlight":false}}]	lc_event_gacha_hero_desc	{"lc":"lc_event_gacha_hero_desc","args":[10]}	{"lc":"LC_EVENT_label_day_1","order":5}	{"lc":"LC_EVENT_Daily_quest","order":3}	997	0	{}	0		{}	0	0	0
	2115116	2115114106	bp活动成就-闲聊20次	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0},{"op":"ge","typ":"player_level","id":0,"val":5}]}	{"cat":101426006,"val":20,"op":"ge"}	0	[{"asset":{"typ":"item","id":111111314,"val":1},"setting":{"serial_number":5,"ishighlight":false}},{"asset":{"typ":"item","id":11111001,"val":2},"setting":{"serial_number":4,"ishighlight":false}},{"asset":{"typ":"item","id":11111005,"val":2},"setting":{"serial_number":3,"ishighlight":false}},{"asset":{"typ":"item","id":111111336,"val":1},"setting":{"serial_number":8,"ishighlight":false}},{"asset":{"typ":"item","id":11114017,"val":1},"setting":{"serial_number":8,"ishighlight":false}}]	lc_event_snapchat_cnt_desc	{"lc":"lc_event_snapchat_cnt_desc","args":[20]}	{"lc":"LC_EVENT_label_day_1","order":5}	{"lc":"LC_EVENT_Daily_quest","order":3}	997	0	{}	0		{}	0	0	0
	2115116	2115114107	登陆1天	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0},{"op":"ge","typ":"player_level","id":0,"val":5}]}	{"cat":10148026,"arg":{"ids":[]},"val":1,"op":"ge"}	0	[{"asset":{"typ":"item","id":111111314,"val":1},"setting":{"serial_number":5,"ishighlight":false}},{"asset":{"typ":"item","id":11111102,"val":2},"setting":{"serial_number":4,"ishighlight":false}},{"asset":{"typ":"item","id":11111122,"val":2},"setting":{"serial_number":3,"ishighlight":false}},{"asset":{"typ":"item","id":111111336,"val":1},"setting":{"serial_number":8,"ishighlight":false}},{"asset":{"typ":"item","id":11114017,"val":1},"setting":{"serial_number":8,"ishighlight":false}}]	lc_event_login_desc1	{"lc":"lc_event_login_desc1","args":[1]}	{"lc":"LC_EVENT_label_day_1","order":5}	{"lc":"LC_EVENT_achievement_quest","order":2}	999	0	{}	0		{}	0	0	0
	2115116	2115114108	登陆2天	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0},{"op":"ge","typ":"player_level","id":0,"val":5}]}	{"cat":10148026,"arg":{"ids":[]},"val":2,"op":"ge"}	0	[{"asset":{"typ":"item","id":111111314,"val":1},"setting":{"serial_number":5,"ishighlight":false}},{"asset":{"typ":"item","id":11111102,"val":2},"setting":{"serial_number":4,"ishighlight":false}},{"asset":{"typ":"item","id":11111122,"val":2},"setting":{"serial_number":3,"ishighlight":false}},{"asset":{"typ":"item","id":111111336,"val":1},"setting":{"serial_number":8,"ishighlight":false}},{"asset":{"typ":"item","id":11114017,"val":1},"setting":{"serial_number":8,"ishighlight":false}}]	lc_event_login_desc1	{"lc":"lc_event_login_desc1","args":[2]}	{"lc":"LC_EVENT_label_day_1","order":5}	{"lc":"LC_EVENT_achievement_quest","order":2}	998	0	{}	0		{}	0	0	0
	2115116	2115114109	登陆3天	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0},{"op":"ge","typ":"player_level","id":0,"val":5}]}	{"cat":10148026,"arg":{"ids":[]},"val":3,"op":"ge"}	0	[{"asset":{"typ":"item","id":111111314,"val":1},"setting":{"serial_number":5,"ishighlight":false}},{"asset":{"typ":"item","id":11111102,"val":2},"setting":{"serial_number":4,"ishighlight":false}},{"asset":{"typ":"item","id":11111122,"val":2},"setting":{"serial_number":3,"ishighlight":false}},{"asset":{"typ":"item","id":111111336,"val":1},"setting":{"serial_number":8,"ishighlight":false}},{"asset":{"typ":"item","id":11114017,"val":1},"setting":{"serial_number":8,"ishighlight":false}}]	lc_event_login_desc1	{"lc":"lc_event_login_desc1","args":[3]}	{"lc":"LC_EVENT_label_day_1","order":5}	{"lc":"LC_EVENT_achievement_quest","order":2}	997	0	{}	0		{}	0	0	0
	2115116	2115114110	登陆4天	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0},{"op":"ge","typ":"player_level","id":0,"val":5}]}	{"cat":10148026,"arg":{"ids":[]},"val":4,"op":"ge"}	0	[{"asset":{"typ":"item","id":111111314,"val":1},"setting":{"serial_number":5,"ishighlight":false}},{"asset":{"typ":"item","id":11111102,"val":2},"setting":{"serial_number":4,"ishighlight":false}},{"asset":{"typ":"item","id":11111122,"val":2},"setting":{"serial_number":3,"ishighlight":false}},{"asset":{"typ":"item","id":111111336,"val":1},"setting":{"serial_number":8,"ishighlight":false}},{"asset":{"typ":"item","id":11114017,"val":1},"setting":{"serial_number":8,"ishighlight":false}}]	lc_event_login_desc1	{"lc":"lc_event_login_desc1","args":[4]}	{"lc":"LC_EVENT_label_day_1","order":5}	{"lc":"LC_EVENT_achievement_quest","order":2}	997	0	{}	0		{}	0	0	0
	2115116	2115114111	登陆5天	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0},{"op":"ge","typ":"player_level","id":0,"val":5}]}	{"cat":10148026,"arg":{"ids":[]},"val":5,"op":"ge"}	0	[{"asset":{"typ":"item","id":111111314,"val":1},"setting":{"serial_number":5,"ishighlight":false}},{"asset":{"typ":"item","id":11111102,"val":2},"setting":{"serial_number":4,"ishighlight":false}},{"asset":{"typ":"item","id":11111122,"val":2},"setting":{"serial_number":3,"ishighlight":false}},{"asset":{"typ":"item","id":111111336,"val":1},"setting":{"serial_number":8,"ishighlight":false}},{"asset":{"typ":"item","id":11114017,"val":1},"setting":{"serial_number":8,"ishighlight":false}}]	lc_event_login_desc1	{"lc":"lc_event_login_desc1","args":[5]}	{"lc":"LC_EVENT_label_day_1","order":5}	{"lc":"LC_EVENT_achievement_quest","order":2}	997	0	{}	0		{}	0	0	0
