TXT_Pack_Name_892001	AI		约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦								
TXT_Pack_Name_892002	AI		伊朗	伊朗	伊朗	伊朗	伊朗	伊朗	伊朗	伊朗	伊朗	伊朗	伊朗	伊朗	伊朗	伊朗	伊朗	伊朗								
TXT_Pack_Name_893001	AI		约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦								
TXT_Pack_Name_893002	AI		伊朗	伊朗	伊朗	伊朗	伊朗	伊朗	伊朗	伊朗	伊朗	伊朗	伊朗	伊朗	伊朗	伊朗	伊朗	伊朗								
TXT_Pack_Name_892003	AI		乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦								
TXT_Pack_Name_892004	AI		伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克								
TXT_Pack_Name_892005	AI		摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥								
TXT_Pack_Name_892006	AI		库拉索	库拉索	库拉索	库拉索	库拉索	库拉索	库拉索	库拉索	库拉索	库拉索	库拉索	库拉索	库拉索	库拉索	库拉索	库拉索								
TXT_Pack_Name_892007	AI		比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时								
TXT_Pack_Name_892008	AI		韩国	韩国	韩国	韩国	韩国	韩国	韩国	韩国	韩国	韩国	韩国	韩国	韩国	韩国	韩国	韩国								
TXT_Pack_Name_893003	AI		乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦								
TXT_Pack_Name_893004	AI		伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克	伊拉克								
TXT_Pack_Name_892009	AI		波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑								
TXT_Pack_Name_892010	AI		阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷								
TXT_Pack_Name_892011	AI		美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国								
TXT_Pack_Name_892012	AI		英格兰	英格兰	英格兰	英格兰	英格兰	英格兰	英格兰	英格兰	英格兰	英格兰	英格兰	英格兰	英格兰	英格兰	英格兰	英格兰								
TXT_Pack_Name_892013	AI		海地	海地	海地	海地	海地	海地	海地	海地	海地	海地	海地	海地	海地	海地	海地	海地								
TXT_Pack_Name_892014	AI		墨西哥	墨西哥	墨西哥	墨西哥	墨西哥	墨西哥	墨西哥	墨西哥	墨西哥	墨西哥	墨西哥	墨西哥	墨西哥	墨西哥	墨西哥	墨西哥								
TXT_Pack_Name_893005	AI		波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑								
TXT_Pack_Name_893006	AI		阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷	阿根廷								
TXT_Pack_Name_892015	AI		西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙								
TXT_Pack_Name_892016	AI		埃及	埃及	埃及	埃及	埃及	埃及	埃及	埃及	埃及	埃及	埃及	埃及	埃及	埃及	埃及	埃及								
TXT_Pack_Name_892017	AI		佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角								
TXT_Pack_Name_892018	AI		科特迪瓦	科特迪瓦	科特迪瓦	科特迪瓦	科特迪瓦	科特迪瓦	科特迪瓦	科特迪瓦	科特迪瓦	科特迪瓦	科特迪瓦	科特迪瓦	科特迪瓦	科特迪瓦	科特迪瓦	科特迪瓦								
TXT_Pack_Name_892019	AI		克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚								
TXT_Pack_Name_892020	AI		瑞典	瑞典	瑞典	瑞典	瑞典	瑞典	瑞典	瑞典	瑞典	瑞典	瑞典	瑞典	瑞典	瑞典	瑞典	瑞典								
TXT_Pack_Name_893007	AI		西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙								
TXT_Pack_Name_893008	AI		埃及	埃及	埃及	埃及	埃及	埃及	埃及	埃及	埃及	埃及	埃及	埃及	埃及	埃及	埃及	埃及								
TXT_Pack_Name_892021	AI		哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚								
TXT_Pack_Name_892022	AI		土耳其	土耳其	土耳其	土耳其	土耳其	土耳其	土耳其	土耳其	土耳其	土耳其	土耳其	土耳其	土耳其	土耳其	土耳其	土耳其								
TXT_Pack_Name_892023	AI		加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳								
TXT_Pack_Name_892024	AI		巴拿马	巴拿马	巴拿马	巴拿马	巴拿马	巴拿马	巴拿马	巴拿马	巴拿马	巴拿马	巴拿马	巴拿马	巴拿马	巴拿马	巴拿马	巴拿马								
TXT_Pack_Name_892025	AI		突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯								
TXT_Pack_Name_892026	AI		新西兰	新西兰	新西兰	新西兰	新西兰	新西兰	新西兰	新西兰	新西兰	新西兰	新西兰	新西兰	新西兰	新西兰	新西兰	新西兰								
TXT_Pack_Name_893009	AI		哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚								
TXT_Pack_Name_893010	AI		土耳其	土耳其	土耳其	土耳其	土耳其	土耳其	土耳其	土耳其	土耳其	土耳其	土耳其	土耳其	土耳其	土耳其	土耳其	土耳其								
TXT_Pack_Name_892027	AI		卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔								
TXT_Pack_Name_892028	AI		刚果	刚果	刚果	刚果	刚果	刚果	刚果	刚果	刚果	刚果	刚果	刚果	刚果	刚果	刚果	刚果								
TXT_Pack_Name_892029	AI		奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利								
TXT_Pack_Name_892030	AI		澳大利亚	澳大利亚	澳大利亚	澳大利亚	澳大利亚	澳大利亚	澳大利亚	澳大利亚	澳大利亚	澳大利亚	澳大利亚	澳大利亚	澳大利亚	澳大利亚	澳大利亚	澳大利亚								
TXT_Pack_Name_892031	AI		法国	法国	法国	法国	法国	法国	法国	法国	法国	法国	法国	法国	法国	法国	法国	法国								
TXT_Pack_Name_892032	AI		阿尔及利亚	阿尔及利亚	阿尔及利亚	阿尔及利亚	阿尔及利亚	阿尔及利亚	阿尔及利亚	阿尔及利亚	阿尔及利亚	阿尔及利亚	阿尔及利亚	阿尔及利亚	阿尔及利亚	阿尔及利亚	阿尔及利亚	阿尔及利亚								
TXT_Pack_Name_893011	AI		卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔								
TXT_Pack_Name_893012	AI		刚果	刚果	刚果	刚果	刚果	刚果	刚果	刚果	刚果	刚果	刚果	刚果	刚果	刚果	刚果	刚果								
TXT_Pack_Name_892033	AI		约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦								
TXT_Pack_Name_892034	AI		乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦								
TXT_Pack_Name_892035	AI		约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦								
TXT_Pack_Name_892036	AI		乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦								
TXT_Pack_Name_892037	AI		摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥								
TXT_Pack_Name_892038	AI		比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时								
TXT_Pack_Name_892039	AI		摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥								
TXT_Pack_Name_892040	AI		比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时	比利时								
TXT_Pack_Name_893013	AI		约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦								
TXT_Pack_Name_893014	AI		乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦	乌兹别克斯坦								
TXT_Pack_Name_892041	AI		波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑								
TXT_Pack_Name_892042	AI		美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国								
TXT_Pack_Name_892043	AI		波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑								
TXT_Pack_Name_892044	AI		美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国								
TXT_Pack_Name_892045	AI		海地	海地	海地	海地	海地	海地	海地	海地	海地	海地	海地	海地	海地	海地	海地	海地								
TXT_Pack_Name_892046	AI		西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙								
TXT_Pack_Name_892047	AI		海地	海地	海地	海地	海地	海地	海地	海地	海地	海地	海地	海地	海地	海地	海地	海地								
TXT_Pack_Name_892048	AI		西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙	西班牙								
TXT_Pack_Name_893015	AI		波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑	波黑								
TXT_Pack_Name_893016	AI		美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国	美国								
TXT_Pack_Name_892049	AI		佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角								
TXT_Pack_Name_892050	AI		克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚								
TXT_Pack_Name_892051	AI		佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角								
TXT_Pack_Name_892052	AI		克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚								
TXT_Pack_Name_892053	AI		哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚								
TXT_Pack_Name_892054	AI		加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳								
TXT_Pack_Name_892055	AI		哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚	哥伦比亚								
TXT_Pack_Name_892056	AI		加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳	加纳								
TXT_Pack_Name_893017	AI		佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角	佛得角								
TXT_Pack_Name_893018	AI		克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚	克罗地亚								
TXT_Pack_Name_892057	AI		突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯								
TXT_Pack_Name_892058	AI		卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔								
TXT_Pack_Name_892059	AI		突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯								
TXT_Pack_Name_892060	AI		卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔								
TXT_Pack_Name_892061	AI		奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利								
TXT_Pack_Name_892062	AI		法国	法国	法国	法国	法国	法国	法国	法国	法国	法国	法国	法国	法国	法国	法国	法国								
TXT_Pack_Name_892063	AI		奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利	奥地利								
TXT_Pack_Name_892064	AI		法国	法国	法国	法国	法国	法国	法国	法国	法国	法国	法国	法国	法国	法国	法国	法国								
TXT_Pack_Name_893019	AI		突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯	突尼斯								
TXT_Pack_Name_893020	AI		卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔	卡塔尔								
TXT_Pack_Name_892065	AI		约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦								
TXT_Pack_Name_892066	AI		摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥								
TXT_Pack_Name_892067	AI		约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦								
TXT_Pack_Name_892068	AI		摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥								
TXT_Pack_Name_892069	AI		约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦								
TXT_Pack_Name_892070	AI		摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥	摩洛哥								
TXT_Pack_Name_893021	AI		约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦	约旦								
