1980,1787836,[1146*5],,,
2020,1839015,[1146*5],,,
2150,1948555,[1146*5],,,
1910,1692154,[1146*5],,,
1910,1689674,[1146*5],,,
1640,1113944,[1146*5],,,
1510,742380,[1146*5],,,
1920,1725896,[1146*5],,,
1850,1574050,[1146*5],,,
1650,1145622,[1146*5],,,
1590,922164,[1146*5],,,
1940,1752188,[1146*5],,,
1590,912243,[1146*5],,,
1950,1763700,[1146*5],,,
1910,1665994,[1146*5],,,
1440,711717,[1146*5],,,
1530,783200,[1146*5],,,
1650,1794425,[1146*5],,,
2000,1807024,[1146*5],,,
1270,323763,[1146*5],,,
1640,1132517,[1146*5],,,
1510,738000,[1146*5],,,
1400,673170,[1146*5],,,
1440,699304,[1146*5],,,
1920,1725989,[1146*5],,,
1860,1589730,[1146*5],,,
1900,1659050,[1146*5],,,
1960,1767339,[1146*5],,,
1170,192144,[1146*5],,,
1670,1239701,[1146*5],,,
1910,1678334,[1146*5],,,
1170,118271,[1146*5],,,
1620,1025435,[1146*5],,,
1910,1701221,[1146*5],,,
1390,561078,[1146*5],,,
1350,498282,[1146*5],,,
1880,1623312,[1146*5],,,
1660,1219332,[1146*5],,,
1910,1697553,[1146*15],,,
1920,1718349,[1146*5],,,
1940,1755941,[1146*5],,,
1910,1681968,[1146*5],,,
1740,1402632,[1146*5],,,
1880,1622432,[1146*5],,,
1600,977393,[1146*5],,,
1600,967114,[1146*5],,,
1900,1662647,[1146*5],,,
1910,1696835,[1146*5],,,
2030,1819790,[1146*5],,,
2130,1928664,[1146*5],,,
2020,1818140,[1146*5],,,
1550,804376,[1146*5],,,
1510,737423,[1146*5],,,
1930,1745810,[1146*5],,,
1870,1611917,[1146*5],,,
1170,179176,[1146*5],,,
1640,1118785,[1146*5],,,
2210,2011311,[1146*5],,,
2250,2038727,[1146*5],,,
2170,1967464,[1146*5],,,
1600,982908,[1146*5],,,
2120,1920895,[1146*5],,,
1400,673597,[1146*5],,,
1400,672949,[1146*5],,,
1270,393949,[1146*5],,,
1530,794322,[1146*5],,,
1510,777545,[1146*5],,,
1610,995288,[1146*5],,,
