2080,1882551,7657916720694165505,600
2080,1891550,7657916720694165505,600
2240,2035000,7657916720736108546,600
2020,1827751,7657916720678436864,600
2240,2038872,7657916720736108546,600
2120,1925792,7657916720704651264,600
2060,1864107,7657916720688922624,600
2120,1921142,7657916720704651264,600
2070,1875748,7657916720691544065,600
2180,1981331,7657916720720379904,600
2160,1957603,7657916720715137026,600
1900,1657296,7655307536604594176,600
2160,1974394,7657916720715137026,600
2130,1921931,7657916720707272704,600
1570,828024,7655307536518086656,600
1910,1684819,7655307536607215616,600
1440,706021,7655307532189040640,600
2020,1825673,7657916720678436864,600
2170,1959791,7657916720717758467,600
2010,1809953,7657916720675815424,600
1970,1780753,7655307536622944256,600
1960,1771631,7655307536620322816,600
1900,1654455,7655307536604594176,600
1860,1602390,7655307536594108416,600
1390,644138,7655307532175933440,600
1620,1038445,7655307536531193856,600
1890,1636962,7655307536601972736,600
1930,1731905,7655307536612458496,600
1550,803904,7655307532217876480,600
1420,688052,7655307532183797761,600
1910,1679246,7655307536607215616,600
1950,1758008,7655307536617701376,600
1930,1733786,7655307536612458496,600
1670,1242637,7655307536544301056,600
1930,1742167,7655307536612458496,600
1890,1635959,7655307536601972736,600
2180,1992982,7657916720720379904,600
2220,2023240,7657916720730865664,600
2180,1978131,7657916720720379904,600
2000,1816033,7657916720673193984,600
2100,1914121,7657916720699408384,600
2160,1955789,7657916720715137026,600
2220,2023196,7657916720730865664,600
2140,1949986,7657916720709894146,600
2240,2038134,7657916720736108546,600
2140,1936785,7657916720709894146,600
2000,1815933,7657916720673193984,600
1510,758503,7655307532207390822,600
2060,2057327,7657916720688922624,600
1910,1680885,7655307536607215616,600
1640,1113944,7655307536536436736,600
1650,1156146,7655307536539058176,600
1670,1239701,7655307536544301056,600
1940,1757272,7655307536615079936,600
1940,1751177,7655307536615079936,600
1690,1328564,7655307536549543936,600
1950,1764344,7655307536617701376,600
1810,1515153,7655307536581001216,600
1910,1682811,7655307536607215616,600
1810,1512721,7655307536581001216,600
1620,1024538,7655307536531193856,600
1930,1739578,7655307536612458496,600
1800,1992716,7655307536578379776,600
1590,942575,7655307536523329536,600
1740,1399506,7655307536562651136,600
1930,1729491,7655307536612458496,600
1670,1227652,7655307536544301056,600
1440,715759,7655307532189040640,600
1760,1427406,7655307536567894016,600
1590,909614,7655307536523329536,600
2060,1866958,7657916720688922624,600
1800,2035446,7655307536578379776,600
1660,1202828,7655307536541679616,600
1630,1100366,7655307536533815297,600
1900,1659217,7655307536604594176,600
1890,1638633,7655307536601972736,600
2160,1957874,7657916720715137026,600
2100,1904478,7657916720699408384,600
2060,1865123,7657916720688922624,600
2200,2009607,7657916720725622784,600
1530,793526,7655307532212633618,600
2190,1994296,7657916720723001344,600
2130,1931311,7657916720707272704,600
2220,2028949,7657916720730865664,600
2020,1818254,7657916720678436864,600
2060,1862819,7657916720688922624,600
2160,1976131,7657916720715137026,600
2160,1958554,7657916720715137026,600
2190,1991120,7657916720723001344,600
2230,2027455,7657916720733487104,600
2140,1940976,7657916720709894146,600
2010,1804927,7657916720675815424,600
1850,1573548,7655307536591486976,600
1600,982929,7655307536525950976,600
2200,2007169,7657916720725622784,600
2080,1880346,7657916720694165505,600
2040,1855569,7657916720683679744,600
2040,1853219,7657916720683679744,600
1630,1080921,7655307536533815297,600
2100,1917013,7657916720699408384,600
1820,1536508,7655307536583622656,600
1590,932067,7655307536523329536,600
1910,1672788,7655307536607215616,600
1510,736624,7655307532207390822,600
1640,1109711,7655307536536436736,600
1750,1411812,7655307536565272576,600
1900,1654503,7655307536604594176,600
1620,1036090,7655307536531193856,600
1740,1404191,7655307536562651136,600
1670,1261704,7655307536544301056,600
1670,1235685,7655307536544301056,600
1890,1640930,7655307536601972736,600
1690,1311894,7655307536549543936,600
1960,1771778,7655307536620322816,600
2090,1890371,7657916720696786944,600
1890,1638719,7655307536601972736,600
1510,762025,7655307532207390822,600
1850,1587714,7655307536591486976,600
1530,786487,7655307532212633618,600
1540,801766,7655307532215255040,600
1550,806190,7655307532217876480,600
1970,1776247,7655307536622944256,600
1800,1499684,7655307536578379776,600
1940,1750510,7655307536615079936,600
2030,1834847,7657916720681058304,600
2030,1819790,7657916720681058304,600
1590,926221,7655307536523329536,600
2060,1860882,7657916720688922624,600
2240,2046463,7657916720736108546,600
2230,2017373,7657916720733487104,600
2100,1906205,7657916720699408384,600
2230,2023988,7657916720733487104,600
2190,1995675,7657916720723001344,600
2140,1949926,7657916720709894146,600
2080,1896528,7657916720694165505,600
2160,1957543,7657916720715137026,600
1980,1789579,7657916720667951104,600
2030,1819909,7657916720681058304,600
1980,1790067,7657916720667951104,600
2080,1897328,7657916720694165505,600
2130,1926570,7657916720707272704,600
2080,1879736,7657916720694165505,600
1620,1033851,7655307536531193856,600
2040,1854307,7657916720683679744,600
2050,1851230,7657916720686301184,600
2080,1896707,7657916720694165505,600
2220,2015899,7657916720730865664,600
2230,2013870,7657916720733487104,600
2030,1819192,7657916720681058304,600
2060,1869878,7657916720688922624,600
2200,1999024,7657916720725622784,600
1910,1673254,7655307536607215616,600
1980,1785290,7657916720667951104,600
2160,1960492,7657916720715137026,600
1640,1118785,7655307536536436736,600
1750,1411484,7655307536565272576,600
1670,1234179,7655307536544301056,600
1920,1719938,7655307536609837056,600
1930,1744722,7655307536612458496,600
1510,739512,7655307532207390822,600
1650,1186004,7655307536539058176,600
1780,1462693,7655307536573136896,600
1670,1255830,7655307536544301056,600
1650,1147956,7655307536539058176,600
1680,1263110,7655307536546922496,600
1700,1350045,7655307536552165376,600
1910,1692708,7655307536607215616,600
1940,1753943,7655307536615079936,600
1680,2072890,7655307536546922496,600
1620,1029492,7655307536531193856,600
1650,1169064,7655307536539058176,600
1650,1184848,7655307536539058176,600
1530,785273,7655307532212633618,600
1620,1023551,7655307536531193856,600
1270,372699,7655307532144476160,600
1620,1991857,7655307536531193856,600
2130,1922887,7657916720707272704,600
2060,1861429,7657916720688922624,600
2210,2003887,7657916720728244224,600
2020,1817907,7657916720678436864,600
2070,1876133,7657916720691544065,600
2040,1855679,7657916720683679744,600
2140,1947489,7657916720709894146,600
1390,627580,7655307532175933440,600
2050,1846391,7657916720686301184,600
2140,1951679,7657916720709894146,600
2200,2006509,7657916720725622784,600
2230,2014275,7657916720733487104,600
1980,1788630,7657916720667951104,600
2060,1874888,7657916720688922624,600
1550,810421,7655307532217876480,600
2230,2019836,7657916720733487104,600
2120,1924750,7657916720704651264,600
2210,2005409,7657916720728244224,600
1910,1694015,7655307536607215616,600
1930,1743700,7655307536612458496,600
2040,1852697,7657916720683679744,600
2240,2044286,7657916720736108546,600
2040,1844916,7657916720683679744,600
2160,1967296,7657916720715137026,600
2240,2033088,7657916720736108546,600
1680,1290416,7655307536546922496,600
2040,1856529,7657916720683679744,600
1680,1271769,7655307536546922496,600
1740,1403218,7655307536562651136,600
1960,1768857,7655307536620322816,600
1910,1690308,7655307536607215616,600
1660,1209427,7655307536541679616,600
2230,2030938,7657916720733487104,600
1510,742548,7655307532207390822,600
1600,974477,7655307536525950976,600
1800,1504818,7655307536578379776,600
1850,1584817,7655307536591486976,600
1880,1625243,7655307536599351296,600
1940,1750189,7655307536615079936,600
1940,1753448,7655307536615079936,600
1750,1411088,7655307536565272576,600
