2080,1884506,[1146*5],,,
1640,1118656,[1146*5],,,
2060,1870116,[1146*5],,,
2150,1943490,[1146*5],,,
1980,1789276,[1146*5],,,
1350,463606,[1146*5],,,
2240,2045835,[1146*5],,,
1620,1029009,[1146*5],,,
1930,1732768,[1146*5],,,
1610,995245,[1146*5],,,
2190,1995498,[1146*5],,,
1540,801281,[1146*5],,,
1390,610865,[1146*5],,,
1940,1753316,[1146*5],,,
2190,1985440,[1146*5],,,
1980,1787266,[1146*5],,,
2080,1897133,[1146*5],,,
1930,1741688,[1146*5],,,
2240,2046028,[1146*5],,,
2010,1809953,[1146*5],,,
2250,2043779,[1146*5],,,
2060,1867264,[1146*5],,,
2140,1951576,[1146*5],,,
1720,1378327,[1146*5],,,
2190,1979351,[1146*5],,,
2040,1852322,[1146*5],,,
2040,1854113,[1146*5],,,
1570,855190,[1146*5],,,
1870,1611917,[1146*5],,,
1970,1775609,[1146*5],,,
2130,1932835,[1146*5],,,
1170,125993,[1146*5],,,
1910,1678338,[1146*5],,,
2060,1860146,[1146*5],,,
2080,1890468,[1146*5],,,
2040,1853569,[1146*5],,,
2080,1879736,[1146*5],,,
1550,807549,[1146*5],,,
2220,2014253,[1146*5],,,
2080,1880834,[1146*5],,,
2040,1842764,[1146*5],,,
2080,1885994,[1146*5],,,
1910,1684352,[1146*5],,,
1310,404517,[1146*5],,,
1530,783433,[1146*5],,,
2060,1863607,[1146*5],,,
1880,1622432,[1146*5],,,
1920,1722477,[1146*5],,,
2240,2040228,[1146*5],,,
2220,2028540,[1146*5],,,
1920,1719194,[1146*5],,,
1550,803904,[1146*5],,,
1980,1784780,[1146*5],,,
1510,748671,[1146*5],,,
1540,798958,[1146*5],,,
2080,1884104,[1146*5],,,
2000,1815559,[1146*5],,,
1550,806787,[1146*5],,,
2040,1854307,[1146*5],,,
1930,1741251,[1146*5],,,
1390,644504,[1146*5],,,
1660,1209728,[1146*5],,,
2000,1813568,[1146*5],,,
2080,1891354,[1146*5],,,
1270,333424,[1146*5],,,
2180,1980390,[1146*5],,,
1650,1187235,[1146*5],,,
2160,1966359,[1146*5],,,
2170,1974873,[1146*5],,,
2230,2027999,[1146*5],,,
2170,1974710,[1146*5],,,
2240,2046679,[1146*5],,,
1910,1691108,[1146*5],,,
2230,2016533,[1146*5],,,
1860,1598805,[1146*5],,,
1930,1732863,[1146*5],,,
2230,2019555,[1146*5],,,
2000,1806607,[1146*5],,,
1550,811865,[1146*5],,,
1930,1732611,[1146*5],,,
1910,1694380,[1146*5],,,
1900,1655082,[1146*5],,,
1650,1183333,[1146*5],,,
1710,1373045,[1146*5],,,
2030,1831071,[1146*5],,,
2050,1841965,[1146*5],,,
1760,1432094,[1146*5],,,
1860,1589320,[1146*5],,,
2240,2045473,[1146*5],,,
1610,1004643,[1146*5],,,
2080,1881039,[1146*5],,,
1920,1710547,[1146*5],,,
1990,1792636,[1146*5],,,
2180,1982516,[1146*5],,,
1580,868701,[1146*5],,,
2140,1939097,[1146*5],,,
1790,1501787,[1146*5],,,
2100,1911423,[1146*5],,,
1530,780045,[1146*5],,,
2040,1844948,[1146*5],,,
2180,1984581,[1146*5],,,
2250,2050846,[1146*5],,,
1170,76109,[1146*5],,,
2020,1824346,[1146*5],,,
2120,1924014,[1146*5],,,
2130,1921940,[1146*5],,,
1390,657310,[1146*5],,,
2110,1904091,[1146*5],,,
2120,1931785,[1146*5],,,
2080,1885080,[1146*5],,,
2220,2024231,[1146*5],,,
2100,1915181,[1146*5],,,
1620,1027136,[1146*5],,,
2160,1957543,[1146*5],,,
1540,796868,[1146*5],,,
1580,899677,[1146*5],,,
