2090,1897194,7657916720696786944,600
2150,1935542,7657916720712515584,600
1350,492553,7655307532165447680,600
1910,1683574,7655307536607215616,600
1600,980556,7655307536525950976,600
1740,1405423,7655307536562651136,600
2070,1874487,7657916720691544065,600
1920,1725185,7655307536609837056,600
1350,506969,7655307532165447680,600
2100,1915504,7657916720699408384,600
1620,1031488,7655307536531193856,600
1610,989938,7655307536528572416,600
1580,878282,7655307536520708096,600
1740,1403026,7655307536562651136,600
2080,1879344,7657916720694165505,600
1650,1184497,7655307536539058176,600
1910,1700624,7655307536607215616,600
2080,1879300,7657916720694165505,600
2010,1810899,7657916720675815424,600
2020,1836206,7657916720678436864,600
2140,1937902,7657916720709894146,600
1810,1605962,7655307536581001216,600
1920,1725142,7655307536609837056,600
1620,1025435,7655307536531193856,600
2240,2037744,7657916720736108546,600
2240,2049931,7657916720736108546,600
1950,1759641,7655307536617701376,600
1540,801974,7655307532215255040,600
2240,2037669,7657916720736108546,600
1530,780136,7655307532212633618,600
1610,990616,7655307536528572416,600
1920,1725678,7655307536609837056,600
2180,1981474,7657916720720379904,600
1910,1693443,7655307536607215616,600
2100,1908800,7657916720699408384,600
1910,1697001,7655307536607215616,600
2080,1912170,7657916720694165505,600
1900,1651148,7655307536604594176,600
2250,2042853,7657916720738729984,600
2170,1975930,7657916720717758467,600
2000,1812123,7657916720673193984,600
2000,1811559,7657916720673193984,600
1930,1734099,7655307536612458496,600
1650,1183035,7655307536539058176,600
2240,2032991,7657916720736108546,600
2000,1807399,7657916720673193984,600
1170,245772,7655307532118261760,600
2110,1900182,7657916720702029824,600
1920,1716048,7655307536609837056,600
1440,720137,7655307532189040640,600
2170,1973867,7657916720717758467,600
1930,1733505,7655307536612458496,600
2230,2024386,7657916720733487104,600
1440,712715,7655307532189040640,600
2080,1895224,7657916720694165505,600
2210,2001728,7657916720728244224,600
2250,2042487,7657916720738729984,600
2070,1867814,7657916720691544065,600
2050,1840975,7657916720686301184,600
2020,1837537,7657916720678436864,600
2080,1891671,7657916720694165505,600
1910,1700528,7655307536607215616,600
1680,1275725,7655307536546922496,600
1920,1711870,7655307536609837056,600
2000,1803245,7657916720673193984,600
2110,1908181,7657916720702029824,600
1730,1387263,7655307536560029696,600
2230,2026328,7657916720733487104,600
2140,1944865,7657916720709894146,600
2110,1916846,7657916720702029824,600
1630,1076218,7655307536533815297,600
2220,2028540,7657916720730865664,600
2240,2037184,7657916720736108546,600
1750,1412925,7655307536565272576,600
1600,967352,7655307536525950976,600
1910,1689192,7655307536607215616,600
1170,130625,7655307532118261760,600
1900,1662937,7655307536604594176,600
1890,1632916,7655307536601972736,600
2130,1932547,7657916720707272704,600
1270,348859,7655307532144476160,600
2190,1989764,7657916720723001344,600
2100,1899904,7657916720699408384,600
2220,2026431,7657916720730865664,600
2240,2048956,7657916720736108546,600
1460,727817,7655307532194283520,600
1980,1787885,7657916720667951104,600
2080,1891345,7657916720694165505,600
2120,1918472,7657916720704651264,600
1550,808303,7655307532217876480,600
2060,1870215,7657916720688922624,600
2220,2026355,7657916720730865664,600
1670,1255350,7655307536544301056,600
2060,1861373,7657916720688922624,600
2240,2038831,7657916720736108546,600
1630,1068371,7655307536533815297,600
1590,1872561,7655307536523329536,600
2000,1815909,7657916720673193984,600
1910,1670638,7655307536607215616,600
2020,1818140,7657916720678436864,600
1910,1698319,7655307536607215616,600
2040,1847551,7657916720683679744,600
2160,1955957,7657916720715137026,600
1970,1779478,7655307536622944256,600
1990,1797355,7657916720670572544,600
2200,2008061,7657916720725622784,600
2030,1819790,7657916720681058304,600
1900,1657550,7655307536604594176,600
2130,1928942,7657916720707272704,600
2060,1873996,7657916720688922624,600
