2050,1847414,7657916720686301184,600
2230,2026905,7657916720733487104,600
1600,960348,7655307536525950976,600
1940,1749945,7655307536615079936,600
2170,1955765,7657916720717758467,600
1510,777483,7655307532207390822,600
2130,1926210,7657916720707272704,600
1390,653536,7655307532175933440,600
2000,1802837,7657916720673193984,600
1750,1415194,7655307536565272576,600
1950,1759508,7655307536617701376,600
1970,1782188,7655307536622944256,600
1870,1604223,7655307536596729856,600
1970,1776476,7655307536622944256,600
2060,1863777,7657916720688922624,600
2050,1849853,7657916720686301184,600
1440,702137,7655307532189040640,600
1910,1689389,7655307536607215616,600
1770,1449087,7655307536570515456,600
1950,1761083,7655307536617701376,600
1940,1750387,7655307536615079936,600
2080,1890253,7657916720694165505,600
2180,1994672,7657916720720379904,600
1560,820778,7655307532220497920,600
1850,1580683,7655307536591486976,600
2160,1968832,7657916720715137026,600
1900,1659535,7655307536604594176,600
2000,1812600,7657916720673193984,600
2030,1832303,7657916720681058304,600
1880,1620770,7655307536599351296,600
2000,1812924,7657916720673193984,600
2040,1855286,7657916720683679744,600
1970,1778308,7655307536622944256,600
2160,1963520,7657916720715137026,600
1630,1072223,7655307536533815297,600
2120,1922794,7657916720704651264,600
2160,1973795,7657916720715137026,600
2160,1961504,7657916720715137026,600
1990,1794773,7657916720670572544,600
2120,1931393,7657916720704651264,600
2140,1952497,7657916720709894146,600
1940,1747371,7655307536615079936,600
2100,1902562,7657916720699408384,600
1910,1703861,7655307536607215616,600
2240,2045731,7657916720736108546,600
2140,1939887,7657916720709894146,600
2240,2035768,7657916720736108546,600
2200,1999024,7657916720725622784,600
2020,1830349,7657916720678436864,600
1990,1798978,7657916720670572544,600
2240,2035919,7657916720736108546,600
1870,1616066,7655307536596729856,600
1740,1395505,7655307536562651136,600
2220,2029254,7657916720730865664,600
2140,1939390,7657916720709894146,600
1930,1732863,7655307536612458496,600
2050,1845986,7657916720686301184,600
1640,1116285,7655307536536436736,600
1590,942575,7655307536523329536,600
2080,1893420,7657916720694165505,600
1890,1633573,7655307536601972736,600
2240,2033579,7657916720736108546,600
1700,1346769,7655307536552165376,600
2130,1926429,7657916720707272704,600
2140,1946951,7657916720709894146,600
2080,1877976,7657916720694165505,600
2100,1909916,7657916720699408384,600
2180,1978131,7657916720720379904,600
2120,1924898,7657916720704651264,600
1510,756364,7655307532207390822,600
2240,2037116,7657916720736108546,600
2200,2012099,7657916720725622784,600
2220,2015623,7657916720730865664,600
2220,2019755,7657916720730865664,600
2220,2025573,7657916720730865664,600
2050,1840136,7657916720686301184,600
1980,1787733,7657916720667951104,600
2090,1882311,7657916720696786944,600
1810,1509083,7655307536581001216,600
2060,1876028,7657916720688922624,600
2170,1961572,7657916720717758467,600
2180,1980183,7657916720720379904,600
1880,1618615,7655307536599351296,600
1630,1069075,7655307536533815297,600
1750,1411317,7655307536565272576,600
2200,1997559,7657916720725622784,600
2120,1929280,7657916720704651264,600
1510,761434,7655307532207390822,600
2240,2035931,7657916720736108546,600
2100,1905597,7657916720699408384,600
1790,1484631,7655307536575758336,600
1720,1377979,7655307536557408256,600
1920,1712660,7655307536609837056,600
2180,1979887,7657916720720379904,600
1620,1048541,7655307536531193856,600
2180,1986074,7657916720720379904,600
1930,1733505,7655307536612458496,600
2020,1830836,7657916720678436864,600
1650,1171829,7655307536539058176,600
2170,1964331,7657916720717758467,600
1700,1346780,7655307536552165376,600
2210,2003887,7657916720728244224,600
2000,1816640,7657916720673193984,600
1640,1109711,7655307536536436736,600
2100,1917013,7657916720699408384,600
2000,1803692,7657916720673193984,600
2030,1822120,7657916720681058304,600
1990,1797951,7657916720670572544,600
2050,1848147,7657916720686301184,600
1640,1128900,7655307536536436736,600
1170,125993,7655307532118261760,600
1590,917642,7655307536523329536,600
2060,1868907,7657916720688922624,600
1610,1379003,7655307536528572416,600
2160,1956847,7657916720715137026,600
2050,1858330,7657916720686301184,600
1640,1108970,7655307536536436736,600
2180,1989600,7657916720720379904,600
2160,1967203,7657916720715137026,600
1900,1660941,7655307536604594176,600
2080,1896289,7657916720694165505,600
2080,1881672,7657916720694165505,600
1680,1274516,7655307536546922496,600
2200,1997820,7657916720725622784,600
1850,1586101,7655307536591486976,600
1930,1745894,7655307536612458496,600
1910,1675158,7655307536607215616,600
2160,1956971,7657916720715137026,600
2100,1912005,7657916720699408384,600
1770,1449947,7655307536570515456,600
1620,1036900,7655307536531193856,600
1620,1047883,7655307536531193856,600
2120,1918452,7657916720704651264,600
2220,2027461,7657916720730865664,600
2080,1887918,7657916720694165505,600
1910,1678534,7655307536607215616,600
2060,1862055,7657916720688922624,600
2120,1931785,7657916720704651264,600
1970,1776425,7655307536622944256,600
2060,1862985,7657916720688922624,600
1530,780943,7655307532212633618,600
1970,1784859,7655307536622944256,600
2220,2025453,7657916720730865664,600
2200,2002956,7657916720725622784,600
2060,1876861,7657916720688922624,600
2140,1949919,7657916720709894146,600
1940,1757174,7655307536615079936,600
1620,1034306,7655307536531193856,600
1780,1471170,7655307536573136896,600
1670,1259503,7655307536544301056,600
2070,1875189,7657916720691544065,600
1650,1182806,7655307536539058176,600
2000,1804677,7657916720673193984,600
1440,715532,7655307532189040640,600
1980,1787018,7657916720667951104,600
2020,1833600,7657916720678436864,600
2220,2015392,7657916720730865664,600
2140,1936669,7657916720709894146,600
2060,1873405,7657916720688922624,600
1930,1735669,7655307536612458496,600
1870,1607189,7655307536596729856,600
1510,745347,7655307532207390822,600
1920,1711554,7655307536609837056,600
2160,1968012,7657916720715137026,600
1680,1276212,7655307536546922496,600
1800,1630904,7655307536578379776,600
2210,2005229,7657916720728244224,600
1600,978075,7655307536525950976,600
1910,1693151,7655307536607215616,600
2200,1999486,7657916720725622784,600
2220,2026802,7657916720730865664,600
2200,2001480,7657916720725622784,600
2200,2007318,7657916720725622784,600
2040,1853219,7657916720683679744,600
1460,733605,7655307532194283520,600
1750,1415996,7655307536565272576,600
1650,1187081,7655307536539058176,600
1670,1258994,7655307536544301056,600
2100,1916489,7657916720699408384,600
2160,1958365,7657916720715137026,600
1690,1319194,7655307536549543936,600
1910,1704829,7655307536607215616,600
2140,1949931,7657916720709894146,600
1650,1183957,7655307536539058176,600
1800,1491892,7655307536578379776,600
2180,1980752,7657916720720379904,600
2160,1960799,7657916720715137026,600
1870,1615474,7655307536596729856,600
2220,2018921,7657916720730865664,600
2010,1803953,7657916720675815424,600
1510,756663,7655307532207390822,600
1910,1697553,7655307536607215616,600
2220,2024320,7657916720730865664,600
2230,2015729,7657916720733487104,600
2160,1956304,7657916720715137026,600
1970,1779467,7655307536622944256,600
2030,1818932,7657916720681058304,600
1680,1263110,7655307536546922496,600
2030,1831071,7657916720681058304,600
2010,1805166,7657916720675815424,600
1780,1459126,7655307536573136896,600
2240,2034916,7657916720736108546,600
2080,1891728,7657916720694165505,600
1400,676514,7655307532178554880,600
2100,1906877,7657916720699408384,600
1740,1601648,7655307536562651136,600
2020,1829262,7657916720678436864,600
1930,1733000,7655307536612458496,600
2100,1904167,7657916720699408384,600
1960,1771908,7655307536620322816,600
2200,2000651,7657916720725622784,600
2180,1995377,7657916720720379904,600
2090,1879560,7657916720696786944,600
2100,1900569,7657916720699408384,600
2000,1808136,7657916720673193984,600
1610,1008718,7655307536528572416,600
1780,1457752,7655307536573136896,600
2240,2050475,7657916720736108546,600
1670,1244103,7655307536544301056,600
1960,1767339,7655307536620322816,600
1810,1896335,7655307536581001216,600
1460,722098,7655307532194283520,600
1510,753593,7655307532207390822,600
2200,2008807,7657916720725622784,600
2200,2006680,7657916720725622784,600
2000,1815604,7657916720673193984,600
1930,1742255,7655307536612458496,600
2220,2025423,7657916720730865664,600
2140,1952313,7657916720709894146,600
1920,1722649,7655307536609837056,600
2150,2104157,7657916720712515584,600
2160,1975696,7657916720715137026,600
1960,1771551,7655307536620322816,600
1980,1786846,7657916720667951104,600
1510,759061,7655307532207390822,600
1610,1006134,7655307536528572416,600
2000,1816912,7657916720673193984,600
2080,1878428,7657916720694165505,600
2200,2003774,7657916720725622784,600
2250,2041693,7657916720738729984,600
1610,990383,7655307536528572416,600
