1980,1798212,7657916720667951104,600
2060,1872579,7657916720688922624,600
2250,2042487,7657916720738729984,600
1980,1790041,7657916720667951104,600
1700,1844538,7655307536552165376,600
1610,1008384,7655307536528572416,600
2240,2036133,7657916720736108546,600
2020,1832931,7657916720678436864,600
1600,976494,7655307536525950976,600
2210,2005404,7657916720728244224,600
1950,1764140,7655307536617701376,600
2220,2029483,7657916720730865664,600
1980,1787788,7657916720667951104,600
1980,1783501,7657916720667951104,600
2140,1937518,7657916720709894146,600
2220,2016989,7657916720730865664,600
2230,2022411,7657916720733487104,600
1590,906848,7655307536523329536,600
2210,1997117,7657916720728244224,600
1980,1788891,7657916720667951104,600
1910,1693617,7655307536607215616,600
1910,1675956,7655307536607215616,600
1170,1411536,7655307532118261760,600
2210,2001861,7657916720728244224,600
2240,2031729,7657916720736108546,600
1420,686909,7655307532183797761,600
1930,1732345,7655307536612458496,600
2250,2038768,7657916720738729984,600
2050,1851727,7657916720686301184,600
1620,1024365,7655307536531193856,600
2060,1863546,7657916720688922624,600
2200,2011665,7657916720725622784,600
1550,803922,7655307532217876480,600
1920,1709878,7655307536609837056,600
2170,1961572,7657916720717758467,600
2240,2064623,7657916720736108546,600
1740,1400282,7655307536562651136,600
1580,860604,7655307536520708096,600
1960,1767546,7655307536620322816,600
1930,1727911,7655307536612458496,600
2100,1914287,7657916720699408384,600
2180,1984087,7657916720720379904,600
2060,1863274,7657916720688922624,600
2190,1985054,7657916720723001344,600
1590,912243,7655307536523329536,600
2050,1852792,7657916720686301184,600
1510,746887,7655307532207390822,600
2090,1887656,7657916720696786944,600
1920,1710772,7655307536609837056,600
2080,1880346,7657916720694165505,600
1870,1615835,7655307536596729856,600
2220,2020682,7657916720730865664,600
1980,1789398,7657916720667951104,600
1930,1734086,7655307536612458496,600
2070,1875748,7657916720691544065,600
2210,1996316,7657916720728244224,600
2160,1968753,7657916720715137026,600
2250,2049670,7657916720738729984,600
1420,696837,7655307532183797761,600
2240,2035164,7657916720736108546,600
2050,1849324,7657916720686301184,600
1650,1174557,7655307536539058176,600
2160,1959652,7657916720715137026,600
2180,1980518,7657916720720379904,600
1270,279659,7655307532144476160,600
2060,1875175,7657916720688922624,600
1570,848447,7655307536518086656,600
1970,1778934,7655307536622944256,600
1980,1783957,7657916720667951104,600
1720,1384088,7655307536557408256,600
1980,1791016,7657916720667951104,600
1740,1404098,7655307536562651136,600
2080,1882551,7657916720694165505,600
1440,700377,7655307532189040640,600
1910,1688751,7655307536607215616,600
2140,1941505,7657916720709894146,600
2130,1926570,7657916720707272704,600
1910,1677877,7655307536607215616,600
2200,1999888,7657916720725622784,600
1920,1723386,7655307536609837056,600
1530,780045,7655307532212633618,600
2040,1848727,7657916720683679744,600
2020,1828080,7657916720678436864,600
1570,834478,7655307536518086656,600
2240,2039753,7657916720736108546,600
2080,1898251,7657916720694165505,600
1980,1784319,7657916720667951104,600
1910,1685974,7655307536607215616,600
2220,2016777,7657916720730865664,600
1510,753545,7655307532207390822,600
2160,1968854,7657916720715137026,600
1920,1710552,7655307536609837056,600
2220,2025213,7657916720730865664,600
1540,795838,7655307532215255040,600
1460,729515,7655307532194283520,600
2020,1820409,7657916720678436864,600
2020,1828315,7657916720678436864,600
1170,712300,7655307532118261760,600
1600,948622,7655307536525950976,600
2020,1817946,7657916720678436864,600
1910,1668085,7655307536607215616,600
2180,1978634,7657916720720379904,600
1910,1692807,7655307536607215616,600
2180,1979855,7657916720720379904,600
2060,1874778,7657916720688922624,600
1400,1603100,7655307532178554880,600
1770,1452055,7655307536570515456,600
2160,1966472,7657916720715137026,600
1750,1418589,7655307536565272576,600
2060,1872590,7657916720688922624,600
1700,1346439,7655307536552165376,600
2240,2032572,7657916720736108546,600
2080,1889907,7657916720694165505,600
2250,2050116,7657916720738729984,600
2240,2036880,7657916720736108546,600
1930,1731003,7655307536612458496,600
2020,1829344,7657916720678436864,600
2050,1846514,7657916720686301184,600
2080,1879344,7657916720694165505,600
2040,1855209,7657916720683679744,600
1910,1671168,7655307536607215616,600
2180,1991047,7657916720720379904,600
1980,1789632,7657916720667951104,600
2090,1898513,7657916720696786944,600
1530,786070,7655307532212633618,600
2160,1968002,7657916720715137026,600
2000,1814528,7657916720673193984,600
2040,1845839,7657916720683679744,600
1460,727569,7655307532194283520,600
