	119	2115114064	拓荒节大富翁-达成圈数-5	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0}]}	{"cat":101412173,"arg":{"ids":[21127364]},"val":5,"op":"ge"}	0	[{"asset":{"typ":"item","id":11111105,"val":3},"setting":{"serial_number":5, "ishighlight": false}}]	{}	{}	{}	{}	99999	0	{}	0	“”	{}	0	0	0
	119	2115114065	拓荒节大富翁-达成圈数-10	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0}]}	{"cat":101412173,"arg":{"ids":[21127364]},"val":10,"op":"ge"}	0	[{"asset":{"typ":"item","id":11119299,"val":5},"setting":{"serial_number":5, "ishighlight": false}}]	{}	{}	{}	{}	99998	0	{}	0	“”	{}	0	0	0
	119	2115114066	拓荒节大富翁-达成圈数-20	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0}]}	{"cat":101412173,"arg":{"ids":[21127364]},"val":20,"op":"ge"}	0	[{"asset":{"typ":"item","id":11111105,"val":10},"setting":{"serial_number":5, "ishighlight": false}}]	{}	{}	{}	{}	99997	0	{}	0	“”	{}	0	0	0
	119	2115114067	拓荒节大富翁-达成圈数-30	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0}]}	{"cat":101412173,"arg":{"ids":[21127364]},"val":30,"op":"ge"}	0	[{"asset":{"typ":"item","id":11119507,"val":1},"setting":{"serial_number":5, "ishighlight": false}}]	{}	{}	{}	{}	99996	0	{}	0	“”	{}	0	0	0
	119	2115114068	拓荒节大富翁-达成圈数-40	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0}]}	{"cat":101412173,"arg":{"ids":[21127364]},"val":40,"op":"ge"}	0	[{"asset":{"typ":"item","id":111111055,"val":5},"setting":{"serial_number":5, "ishighlight": false}}]	{}	{}	{}	{}	99995	0	{}	0	“”	{}	0	0	0
	119	2115114069	拓荒节大富翁-达成圈数-50	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0}]}	{"cat":101412173,"arg":{"ids":[21127364]},"val":50,"op":"ge"}	0	[{"asset":{"typ":"item","id":11119299,"val":10},"setting":{"serial_number":5, "ishighlight": false}}]	{}	{}	{}	{}	99994	0	{}	0	“”	{}	0	0	0
	119	2115114070	拓荒节大富翁-达成圈数-60	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0}]}	{"cat":101412173,"arg":{"ids":[21127364]},"val":60,"op":"ge"}	0	[{"asset":{"typ":"item","id":111111055,"val":5},"setting":{"serial_number":5, "ishighlight": false}}]	{}	{}	{}	{}	99993	0	{}	0	“”	{}	0	0	0
	119	2115114071	拓荒节大富翁-达成圈数-80	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0}]}	{"cat":101412173,"arg":{"ids":[21127364]},"val":80,"op":"ge"}	0	[{"asset":{"typ":"item","id":11119299,"val":20},"setting":{"serial_number":5, "ishighlight": false}}]	{}	{}	{}	{}	99992	0	{}	0	“”	{}	0	0	0
	119	2115114072	拓荒节大富翁-达成圈数-100	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0}]}	{"cat":101412173,"arg":{"ids":[21127364]},"val":100,"op":"ge"}	0	[{"asset":{"typ":"item","id":111111055,"val":10},"setting":{"serial_number":5, "ishighlight": false}}]	{}	{}	{}	{}	99991	0	{}	0	“”	{}	0	0	0
	119	2115114073	拓荒节大富翁-达成圈数-150	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0}]}	{"cat":101412173,"arg":{"ids":[21127364]},"val":150,"op":"ge"}	0	[{"asset":{"typ":"item","id":11119507,"val":6},"setting":{"serial_number":5, "ishighlight": false}}]	{}	{}	{}	{}	99990	0	{}	0	“”	{}	0	0	0
	119	2115114074	拓荒节大富翁-达成圈数-200	{"op":"and", "args": [{"op":"ge", "typ":"actvstarttime","val":0}]}	{"cat":101412173,"arg":{"ids":[21127364]},"val":200,"op":"ge"}	0	[{"asset":{"typ":"item","id":11119507,"val":6},"setting":{"serial_number":5, "ishighlight": false}}]	{}	{}	{}	{}	99989	0	{}	0	“”	{}	0	0	0
